	_id	articles	bij_link	bij_summary_short	bureau_id	children	civilians	country	date	deaths	deaths_max	deaths_min	injuries	lat	location	lon	names	narrative	number	target	town	tweet_id	bins
418	55c79e721cbee48856a30a28	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	A further 2-3 people were killed when CIA drones returned, reportedly targeting the wreckage of the vehicles destroyed in the day's earlier strike (Ob286).	Ob288	0	0	Pakistan	2012-08-19	2-3	3	2	2	32.98879572	North Waziristan	70.28743744	[]	The third drone strike in 24 hours killed 2 people near the wreckage of Sunday's 1st attack.	419		Mana, Shawal	337645201013215232	1
419	55c79e721cbee48856a30a29	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	Badruddin Haqqani, son of the Haqqani leader and the network's senior military commander, may have been killed when 5-25 people died in a 7pm strike.	Ob289	1	1	Pakistan	2012-08-21	5-25	25	5	2	32.99052353	North Waziristan	70.30460358	[]	Badruddin died in a signature strike. CIA drones fired six missiles, killing 5-25 people.	420		Shnakhura, Datta Khel	337645288762245121	1
420	55c79e721cbee48856a30a2a	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	13-18 people were killed and 14 injured in a coordinated series of strikes that hit villages in the Shawal valley around noon. The strikes came 'minutes apart'.	Ob290	0	0	Pakistan	2012-08-24	13-18	18	13	14	32.99628265	North Waziristan	69.65615273	[]	In a string of three drone strikes, US missiles slammed into a mud building, killing 6.	421		Makai/Maki Ghar, Shawal	337646399145521153	3
421	55c79e721cbee48856a30a2b	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	In a second strike of the day, CIA drones reportedly fired two missiles on a wall compound.	Ob291	0	0	Pakistan	2012-08-24	4-6	6	4	0	33.10937315	North Waziristan	70.06702423	[]	Minutes later, 4 people were killed in Dara.	422		Dara, Shawal	337646670638616578	0
422	55c79e721cbee48856a30a2c	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	In the third coordinated strike at least three people were killed.	Ob292	0	0	Pakistan	2012-08-24	3-8	8	3	0	32.82103747	North Waziristan	69.97999191	[]	In the 3rd attack of the afternoon, US drones fired 5 missiles at 2 cars, killing 3-8 people.	423		Dre Nishter, Shawal	337647013753667584	0
423	55c79e721cbee48856a30a2d	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	After twenty days without a reported strike, a suspected drone killed at least two people in vehicle driving from Hadramout to Mareb province. A second car reportedly escaped unscathed.	YEM111	0	0	Yemen	2012-08-28	2-3	3	2	0	16.539117	Hadhramaut Province	49.149095	[]	A drone fired three missiles at a car. Two missed. Residents pulled 4 bodies from the wreckage.	424		Qahb al-Hisan	337647570031624192	0
424	55c79e721cbee48856a30a2e	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	As many as seven people were reportedly killed as they travelled through the village of al Qatn. Up to four missiles were fired at the village causing extensive damage to homes and terrifying the local residents sufficiently for some to be rushed to hospital with shock. At least two civilians were killed in the strike and testimony from their relatives formed part of a submission to an April 2013 Senate subcommittee hearing on the constitutional and counterterrorism implications of targeted killings.	YEM112	0	2-4	Yemen	2012-08-29	6-7	7	6	0	16.539117	Hadhramaut Province	49.149095	[]	Salem denounced Al Qaeda. No matter. While arguing under palm trees, 5 men were incinerated.	425		Khashamir village, Al Qatn district	337648202633322498	0
425	55c79e721cbee48856a30a2f	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Eight people were killed as they drove through Hadramout province, reportedly local commanders of the Yemen-based al Qaeda offshoot. One report said the men were traveling in an armoured car between Qatan and Khashgha when they were struck at 7.30am. Six bodies were taken to Seiyun hospital while two extremely burnt corpses were left at the scene.	YEM113	0	0	Yemen	2012-08-31	8	8	8	0	16.539117	Hadhramaut Province	49.149095	[]	8 'heavily armed' men were killed while driving through the isolated desert district of Hawra.	426		Hawra	337649789565034499	0
426	55c79e721cbee48856a30a30	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	Attacks at 9am on a housing compound and a vehicle reportedly killed 4-6 people.	Ob293	0	0	Pakistan	2012-09-01	4-6	6	4	3	32.96863543	North Waziristan	69.70207214	[]	US drones fired a barrage of missiles at a vehicle and a house, killing 4-6 people.	427		Degan	337649872931012608	1
427	55c79e721cbee48856a30a31	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	US drones or jets killed 12 civilians in a botched attack on an alleged senior militant. Eleven died immediately and one subsequently of his injuries. The fourth airstrike in six days, the casualties including women and three children according to local sheikh Ahmed Ali and other locals said a 10-year-old girl and her 40-year-old mother were killed. Both were corroborated by a report compiled by three human rights groups, submitted to a US Senate subcommittee hearing in April 2013. 'The bodies were charred like coal. I could not recognize the faces,' said Ahmed al Sabooli the dead girl's 22-year-old brother. 	YEM114	3	12	Yemen	2012-09-02	12	12	12	4-8	14.099622	Al Bayda Province	45.432054	[Abdullah Muhammad Ali Al Qadari (25 years), Mabrook Mouqbal Al Qadari (13 years) (aka Mabruk  Muqbil al Daqari), Nasser Salah (60 years), Raselah Ali (55 years, Nasser Salah's wife), Daolah Nasser (10 or 12 years, Nasser Salah's daughter), Abdullah Ahmed Abed Rabbo Robich (28 years), Saddam Hussein Mohamed Massad (28 years), Ismail Mabkhout Mohamed (30 years), Abed al Ghani Mohammed Mabkhout (12 years), Masoud Ali Ahmed Mouqbal (45 years), Jamal Mohammed Abad (30 years),]	14 people, 3 of them children, were packed into a Toyota. 'Chaos. Flames. Corpses.' 12 killed.	428		Radaa	337650515074748416	1
428	55c79e721cbee48856a30a32	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Up to six people were killed and three injured when a US drone reportedly fired eight missiles a house in Hadrhamout. As many as four of the dead were reportedly civilians, three foreigners and one Yemeni.	YEM115	0	0-1	Yemen	2012-09-05	5-6	6	5	3	16.539117	Hadhramaut Province	49.149095	[]	A US drone killed 5 people in the village of Al-Ain.	429		Al Ain village	337651352618532865	1
429	55c79e721cbee48856a30a33	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	The Yemen Observer was the sole source to report that US drones killed four people including the brother of an al-Qaeda leader the US had attempted to kill days earlier. Abdulraoof Ahmad Nasser al Thahab was supposedly driving his car in the Qaifa area of Radaa when a drone attacked him.	YEM115a	0	0	Yemen	2012-09-08	4	4	4	0	14.410844	Al Bayda Province	44.840248	[]	On Saturday morning, a US drone killed 4 people in a car.	430		Qaifa, near Radaa		0
430	55c79e721cbee48856a30a34	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	Seven people including AQAP's second-in-command Said al Shehri (aka al Shihri) were reportedly killed in a strike on a car and house in Hadrhamout, eastern Yemen, according to US and Yemeni officials. The following month, a recording purporting to be al Shehri emerged, in which he claimed the false rumours of his death were 'to cover up the killing of innocent Muslim civilians'.	YEM116	0	0	Yemen	2012-09-10	6-15	15	6	3	16.539117	Hadhramaut Province	49.149095	[]	A drone did not kill 'Guantánamo prisoner 372,' although 5-7 others died.	431		Al Ain village	337651705812492288	1
431	55c79e721cbee48856a30a35	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	An airstrike killed at least two people in Abyan province.	YEM117	0	0	Yemen	2012-09-20	2-4	4	2	3	14.036693	Abyan Province	46.76992	[]	2-4 people were killed in Abyan.	432		Al Mahfad	337652238082273280	1
432	55c79e721cbee48856a30a36	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	A car was destroyed when to missiles and three to four militants, possibly linked to Hafiz Gul Bahdur, were killed. This was the first strike in 20 days, and the first after protests over a blasphemous video left up to 17 dead.	Ob294	0	0	Pakistan	2012-09-21	3-4	4	3	3	32.99714649	North Waziristan	69.72644806	[]	3 people killed in a car. Official: 'The identity of the militants was immediately unclear.'	433		Mohammed Khel/Datta Khel	337652412825362432	1
433	55c79e721cbee48856a30a37	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	At least 5 were killed, inlcuding senior al Qaeda member Abu Kasha al Iraqi, when two missiles destroyed a compound at around 9pm.00	Ob295	0	0	Pakistan	2012-09-24	5-8	8	5	2	32.97857214	North Waziristan	70.28657913	[]	Around 9pm, a US drone fired missiles at a house in Mir Ali, killing 5-8 people.	434	Abu Kasha al Iraqi, Saleh al Turki	Khaderkail/Mir Ali	337653519454711808	1
434	55c79e721cbee48856a30a38	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	A US drone strike reportedy targeted either a car or motorbike near Mir Ali in North Waziristan, killing 2-4 alleged militants.	Ob296	0	0	Pakistan	2012-10-01	2-4	4	2	0	32.97093969	North Waziristan	70.40039063	[]	US drones fired four missiles at a car, killing 3 people.	435		Khadar Khel	337654127733653504	0
435	55c79e721cbee48856a30a39	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	A suspected drone strike targeted suspected al Qaeda or Ansar al Sharia militants in the mountainous desert region of al-Saeed in Shabwa province in the late morning, killing at least three and injuring several others. Local media reported five missiles being fired in a multiple strike.	YEM118	0	0	Yemen	2012-10-04	3-6	6	3	2-4	14.653544	Shabwah Province	47.009442	[]	Three US drone strikes killed 5 people. Residents: drones had been flying 'for nearly a week.'	436		Al-Saeed	337654667062423553	1
436	55c79e721cbee48856a30a3a	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	A pre-dawn attack destroyed a compound belonging to Maulvi Abdullah, described as a local cleric, killing five alleged militants and injuring three more, according to reports.	Ob297	0	0	Pakistan	2012-10-10	5-6	6	5	3	32.9684554	North Waziristan	70.25271893	[]	Several US drones flew into the area before dawn and fired four missiles,' killing 5 people.	437		Hurmuz/Mir Ali	337655484414836737	1
437	55c79e721cbee48856a30a3b	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	Four missiles were reportedly fired at a madrassa belonging to Maulvi Shakirullah, killing 16-26 and wounding many more.	Ob298	0	0	Pakistan	2012-10-11	16-26	26	16	15	33.02133047	Orakzai/North Waziristan	69.82566833	[]	A US drone 'fired four missiles at a madrasa, or seminary,' killing at least 16 people.	438		Buland Khel	337656813140992000	3
438	55c79e721cbee48856a30a3c	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	In a dawn attack, a series of missiles were fired at a targets on the outskirts of Jaar, apparently targeting al Qaeda militants on the verge of launching a suicide attack on military targets. Reuters reported three separate strikes targeted a farmhouse, although ANI/Xinhua claimed the strikes hit two separate gatherings of alleged al Qaeda militants and AP quoted locals saying they had seen two cars ablaze.	YEM119	0	0	Yemen	2012-10-18	7-9	9	7	Several	13.218055	Abyan Province	45.307832	[]	Drone missiles hit a farmhouse, killing Nader and up to 8 others, some of them local teenagers.	439		Jaar	337657634104692737	1
439	55c79e721cbee48856a30a3d	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	An evening strike on a car killed 'at least four' alleged al Qaeda members in Maarib province, several miles outside Maarib city, sources reported. Local al Qaeda commander Sanad Ouraidan al Aqili (aka Sanad Abdulla al Aqili) was reported to be among the dead. 'Aqili's three companions, whose bodies were blown to pieces, have not been identified yet,' a local policeman told AFP.	YEM120	0	0	Yemen	2012-10-21	4	4	4	0	15.460938	Marib Province	45.321382	[]	4 people were killed when a US drone fired missiles at a car.	440			337658865128730624	0
440	55c79e721cbee48856a30a3e	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	A grandmother was killed when a drone hit a house and car. Several of her grandchildren were injured.	Ob299	0	1	Pakistan	2012-10-24	1-5	5	1	8	33.0020414	North Waziristan	70.06084442	[]	Nabila's grandmother was outside her home picking vegetables when a missile came out of the sky.	441		Miranshah	337659654383476736	2
441	55c79e721cbee48856a30a3f	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	At least three people were killed in a suspected drone strike in northern Yemen. Local al Qaeda commander Omar Saleh al-Tais (aka Attais) was initially reported killed.	YEM121	0	0	Yemen	2012-10-28	3-4	4	3	1	17.015166	Saada Province	44.022514	[]	3 people were killed when a US drone fired missiles at a house.	442		Wadi al Abu Jabara	337661977155493888	1
442	55c79e721cbee48856a30a40	[]	http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/	As many as three people were killed in a suspected US drone strike. Their vehicle was destroyed less than 24 hours after President Obama was reelected for a second term.	YEM122	0	0	Yemen	2012-11-07	2-3	3	2	2-3	15.381761	Sanaa Province	44.21044	[]	Less than 24 hours after the 44th President's reelection, a US drone strike killed 2 people.	443		Beit al Ahan village	337662644469235712	1
443	55c79e721cbee48856a30a41	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	A few hours after Taliban commander Maulvi Nazir was injured in a suicide bombing, 1-4 people were killed in a drone strike.	Ob300	0	0	Pakistan	2012-11-29	1-4	4	1	4	32.29337255	South Waziristan	69.49728012	[]	At least 3 people were killed and 4 others injured when a US drone fired missiles at a car.	444		Shin Warsak	337663823026720770	1
444	55c79e721cbee48856a30a42	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	The second strike on the Shin Warsak area in three days reportedly killed Abdul Rehman al-Zaman Yemeni, described as 'a mid-level al Qaeda commander, equivalent to a colonel'.	Ob301	0	0	Pakistan	2012-12-01	3-4	4	3	3	32.29337255	South Waziristan	69.49728012	[]	US drone missiles killed a man 'who was praying in an open field outside his home.'	445	Abdul Rehman al-Zaman Yemeni?	Shin Warsak	337663954757226496	1
445	55c79e721cbee48856a30a43	[]	http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/	4-11 were killed, reportedly including senior al Qaeda commander Sheikh Khalid Bin Abdul Rehman al Hussainan, in the first strike in North Waziristan for 43 days. The Prime Minster Pervez Ashraf complained to US ambassador Olson the same day.	Ob302	0	1	Pakistan	2012-12-06	4-11	11	4	6	32.957941	North Waziristan	70.168712	[]	Up to 11 people were killed when a US drone fired several missiles into a house near Mir Ali.	446		Mubarak Shahi, near Mir Ali	337666271762063361	2
